Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location
E982241,3900 Block Of 19th  Street,San Francisco,CA,94114,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43152379868708 37.75943561303071)
E982228,1100 Block Of Sanchez  Street,San Francisco,CA,94114,09/21/1998,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.42954867101756 37.75117085381405)
E982244,1800 Block Of Page  Street,San Francisco,CA,94117,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.45124215746178 37.770470292001214)
E982229,1500 Block Of Sutter  Street,San Francisco,CA,94109,09/21/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Japantown,POINT (-122.42584594321792 37.78697331576556)
E982242,1700 Block Of Grant  Avenue,San Francisco,CA,94133,09/21/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.4079836375181 37.80298262729275)
E982224,2500 Block Of Greenwich  Street,San Francisco,CA,94123,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,POINT (-122.4416220710101 37.79816395257728)
E982225,1100 Block Of Florida  Street,San Francisco,CA,94110,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41021214537564 37.75353565234168)
E982226,1100 Block Of Florida  Street,San Francisco,CA,94110,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41021214537564 37.75353565234168)
E982243,1900 Block Of Webster  Street,San Francisco,CA,94115,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.43203166542426 37.78864585573092)
E982240,2500 Block Of Folsom  Street,San Francisco,CA,94110,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41439555440095 37.75650274117265)
E982239,1200 Block Of Wisconsin  Street,San Francisco,CA,94107,09/21/1998,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,10,Potrero Hill,POINT (-122.3984784935263 37.751764113835954)
E982223,500 Block Of Ellis  Street,San Francisco,CA,94109,09/21/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41541417865959 37.78447665885836)
E982184,14900 Block Of Prentiss  Street,San Francisco,CA,94110,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,POINT (-122.41194606872864 37.740815292485415)
E982186,300 Block Of 15th  Avenue,San Francisco,CA,94118,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.47415674425642 37.78215999155798)
E982185,100 Block Of Prentiss  Street,San Francisco,CA,94110,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,POINT (-122.41194606872864 37.740815292485415)
E982183,600 Block Of Eddy  Street,San Francisco,CA,94109,09/21/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41834432751165 37.78315190749412)
E982227,500 Block Of Lombard  Street,San Francisco,CA,94133,09/21/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.4108785757906 37.80315258733834)
E982221,500 Block Of 36th  Avenue,San Francisco,CA,94121,09/18/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49652072205475 37.77858614352037)
E982216,0 Block Of Ford  Street,San Francisco,CA,94114,09/18/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43175554951421 37.7618326996186)
E982217,300 Block Of Jules  Avenue,San Francisco,CA,94112,09/18/1998,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,7,Oceanview/Merced/Ingleside,POINT (-122.46118437343621 37.72429896683463)
E982220,400 Block Of Capp  Street,San Francisco,CA,94110,09/18/1998,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.4179724261688 37.75950382985776)
E982214,1500 Block Of Grant  Avenue,San Francisco,CA,94133,09/18/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40763915462203 37.80126545645806)
E982234,3500 Block Of Sacramento  Street,San Francisco,CA,94118,09/18/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Presidio Heights,POINT (-122.45113578711 37.78771320867598)
E982235,600 Block Of Cortland  Avenue,San Francisco,CA,94110,09/18/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,POINT (-122.4155498830458 37.73891286473979)
E982232,300 Block Of Sanchez  Street,San Francisco,CA,94114,09/18/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43087342744279 37.76355892171434)
E982237,400 Block Of Davis  Court,San Francisco,CA,94111,09/18/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,3,Financial District/South Beach,POINT (-122.39818615570545 37.79670733972319)
E982215,0 Block Of Ford  Street,San Francisco,CA,94114,09/18/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43175554951421 37.7618326996186)
E982231,100 Block Of 15th  Avenue,San Francisco,CA,94118,09/18/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,1,Outer Richmond,POINT (-122.47438327959182 37.78530103689132)
E982213,900 Block Of Innes  Avenue,San Francisco,CA,94124,09/18/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.37718354936446 37.732738318291304)
E982233,700 Block Of Guerrero  Street,San Francisco,CA,94110,09/18/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42344733181537 37.759173746597014)
E982238,400 Block Of 14th  Street,San Francisco,CA,94103,09/18/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42331066903833 37.768127829554324)
E982222,100 Block Of Alpine  Terrace,San Francisco,CA,94117,09/18/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.4374543731285 37.76813267409764)
E982187,1400 Block Of Chestnut  Street,San Francisco,CA,94123,09/17/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,POINT (-122.42721066822217 37.80202162540745)
E982190,100 Block Of Julian  Avenue,San Francisco,CA,94103,09/17/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.42090995936145 37.765792222948775)
E982189,600 Block Of South Van Ness  Avenue,San Francisco,CA,94110,09/17/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41732466081913 37.762765406899824)
E982191,1500 Block Of 15th  Street,San Francisco,CA,94103,09/17/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,9,Mission,POINT (-122.41802934381518 37.76683714849866)
E982230,2100 Block Of 15th  Street,San Francisco,CA,94114,09/17/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43215190693196 37.76598375101737)
E982188,300 Block Of Turk  Street,San Francisco,CA,94102,09/17/1998,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41488481236345 37.7827439710395)
E982199,100 Block Of Varennes  Street,San Francisco,CA,94133,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40696267025052 37.80119681695387)
E982203,1000 Block Of Pacific  Avenue,San Francisco,CA,94133,09/16/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41307076765318 37.79606510257247)
E982202,700 Block Of Geary  Street,San Francisco,CA,94109,09/16/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41563887553083 37.78646925125277)
E982204,700 Block Of 2nd  Avenue,San Francisco,CA,94118,09/16/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,POINT (-122.4594682248162 37.774869880540635)
E982198,100 Block Of Varennes  Street,San Francisco,CA,94133,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40696267025052 37.80119681695387)
E982212,3400 Block Of Mission  Street,San Francisco,CA,94110,09/16/1998,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,9,Bernal Heights,POINT (-122.42254199337602 37.741368855583396)
E982207,2200 Block Of Steiner  Street,San Francisco,CA,94115,09/16/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.43582946488746 37.79005686130997)
E982208,500 Block Of Arballo  Drive,San Francisco,CA,94132,09/16/1998,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48317098421242 37.716913257398566)
E982193,100 Block Of Octavia  Street,San Francisco,CA,94102,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.42402552084026 37.773130418259264)
E982192,100 Block Of Octavia  Street,San Francisco,CA,94102,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.42402552084026 37.773130418259264)
E982206,2200 Block Of Steiner  Street,San Francisco,CA,94115,09/16/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.43582946488746 37.79005686130997)
E982210,200 Block Of Arleta  Avenue,San Francisco,CA,94134,09/16/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,POINT (-122.40785339602563 37.71413784339878)
E982197,100 Block Of Varennes  Street,San Francisco,CA,94133,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40696267025052 37.80119681695387)
E982194,100 Block Of Varennes  Street,San Francisco,CA,94133,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40696267025052 37.80119681695387)
E982209,200 Block Of Arleta  Avenue,San Francisco,CA,94134,09/16/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Visitacion Valley,POINT (-122.40785339602563 37.71413784339878)
E982196,100 Block Of Varennes  Street,San Francisco,CA,94133,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40696267025052 37.80119681695387)
E982211,0 Block Of Belcher  Street,San Francisco,CA,94114,09/16/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43023340095444 37.76852302176459)
E982195,100 Block Of Varennes  Street,San Francisco,CA,94133,09/16/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40696267025052 37.80119681695387)
E982201,3600 Block Of 17th  Street,San Francisco,CA,94114,09/16/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.42670308352417 37.76305662010899)
E982174,700 Block Of 9th  Avenue,San Francisco,CA,94118,09/15/1998,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,POINT (-122.46694991492774 37.774290096109915)
E982140,1700 Block Of Grant  Avenue,San Francisco,CA,94133,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.4079836375181 37.80298262729275)
E982158,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982178,600 Block Of Buena Vista  West,San Francisco,CA,94117,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,,
E982172,900 Block Of Baker  Street,San Francisco,CA,94115,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Lone Mountain/USF,POINT (-122.44194174345527 37.78082589390184)
E982144,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982139,2200 Block Of North Point  Street,San Francisco,CA,94123,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,POINT (-122.44425869809696 37.80272221337109)
E982167,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982165,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982151,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982149,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982179,300 Block Of Arballo  Drive,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48306644173614 37.72083184136464)
E982156,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982169,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982171,300 Block Of Greenwich  Street,San Francisco,CA,94133,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40535296870709 37.80277556999074)
E982162,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982168,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982142,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982164,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982141,1700 Block Of Grant  Avenue,San Francisco,CA,94133,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.4079836375181 37.80298262729275)
E982181,2800 Block Of Folsom  Street,San Francisco,CA,94110,09/15/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41393694174019 37.75170866940289)
E982182,1100 Block Of Church  Street,San Francisco,CA,94114,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.42740136208202 37.75208112738107)
E982166,500 Block Of Cabridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,,,
E982159,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982161,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982145,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982170,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982180,200 Block Of Madison  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Excelsior,POINT (-122.42265717793225 37.72597893554615)
E982155,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982160,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982153,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982150,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982175,300 Block Of 32nd  Avenue,San Francisco,CA,94121,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49235094988481 37.78229699451428)
E982177,300 Block Of Bartlett  Street,San Francisco,CA,94110,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41954748942733 37.75136772260972)
E982173,300 Block Of Greenwich  Street,San Francisco,CA,94133,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,North Beach,POINT (-122.40535296870709 37.80277556999074)
E982176,5000 Block Of California  Street,San Francisco,CA,94118,09/15/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,POINT (-122.47151278811711 37.784445556085196)
E982154,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982157,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982148,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982146,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982147,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982152,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982143,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982163,500 Block Of Cambridge  Street,San Francisco,CA,94134,09/15/1998,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Portola,POINT (-122.41759202120014 37.724635696950806)
E982138,800 Block Of Alvarado  Street,San Francisco,CA,94114,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.43977333189044 37.753314259323986)
E982134,1000 Block Of Pacific  Avenue,San Francisco,CA,94133,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41307076765318 37.79606510257247)
E982130,1600 Block Of Oakdale  Avenue,San Francisco,CA,94124,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.39141347027405 37.73527383435206)
E982126,1200 Block Of 4th  Avenue,San Francisco,CA,94122,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Inner Sunset,POINT (-122.46105949709096 37.764737580281704)
E982123,100 Block Of 9th  Street,San Francisco,CA,94103,09/14/1998,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.41399477982044 37.77558012891361)
E982121,500 Block Of 7th  Avenue,San Francisco,CA,94118,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,POINT (-122.46507048321823 37.7781172741436)
E982125,200 Block Of Cumberland  Street,San Francisco,CA,94114,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.42914117268148 37.758884054924316)
E982132,1000 Block Of Girard  Street,San Francisco,CA,94134,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Portola,POINT (-122.40128531007775 37.71959982902303)
E982137,2300 Block Of 29th  Avenue,San Francisco,CA,94116,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.48654111873441 37.743509270265626)
E982124,2300 Block Of 19th  Avenue,San Francisco,CA,94116,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.475835562926 37.74398039520412)
E982122,1500 Block Of 24th  Avenue,San Francisco,CA,94122,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.48208675819848 37.758666420859896)
E982133,200 Block Of 23rd  Avenue,San Francisco,CA,94121,09/14/1998,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.48287171299583 37.78304735365172)
E982128,1900 Block Of Broadway,San Francisco,CA,94109,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.42917791237055 37.79505450084557)
E982131,1600 Block Of Oakdale  Avenue,San Francisco,CA,94124,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.39141347027405 37.73527383435206)
E982127,1200 Block Of 4th  Avenue,San Francisco,CA,94122,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,5,Inner Sunset,POINT (-122.46105949709096 37.764737580281704)
E982129,200 Block Of Diamond  Street,San Francisco,CA,94114,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43689346385655 37.75836121423789)
E982135,1700 Block Of 15th  Street,San Francisco,CA,94103,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42376453313062 37.76638051346372)
E982136,2300 Block Of 29th  Avenue,San Francisco,CA,94116,09/14/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.48654111873441 37.743509270265626)
E982110,300 Block Of Andover  Street,San Francisco,CA,94110,09/11/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,9,Bernal Heights,POINT (-122.4165554720394 37.73868515560871)
E982116,900 Block Of Dolores  Street,San Francisco,CA,94110,09/11/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42523826213522 37.75423784940128)
E982115,600 Block Of Naples  Street,San Francisco,CA,94112,09/11/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,11,Excelsior,POINT (-122.43302962013436 37.71854943234254)
E982113,300 Block Of Buchanan  Street,San Francisco,CA,94102,09/11/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,5,Hayes Valley,POINT (-122.42714120197083 37.772772496985944)
E982114,200 Block Of Balboa  Street,San Francisco,CA,94118,09/11/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Inner Richmond,POINT (-122.4613362296786 37.77741090027965)
E982118,200 Block Of Presidio  Avenue,San Francisco,CA,94115,09/11/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Presidio Heights,POINT (-122.44730744242113 37.789497091189155)
E982119,200 Block Of Roosevelt  Way,San Francisco,CA,94114,09/11/1998,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.44032425553424 37.76588326663652)
E982112,300 Block Of Buchanan  Street,San Francisco,CA,94102,09/11/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,5,Hayes Valley,POINT (-122.42714120197083 37.772772496985944)
E982117,100 Block Of Pixley  Street,San Francisco,CA,94123,09/11/1998,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,2,Marina,POINT (-122.4349622579043 37.79864588331703)
E982109,2700 Block Of Folsom  Street,San Francisco,CA,94110,09/11/1998,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,9,Mission,POINT (-122.41409077846745 37.75330650171886)
